is_child,age,id
False,[''],749484220960026625
True,['14 to 17 years (high school)'],590708405750386689
True,['14 to 17 years (high school)'],736644367503462400
True,['14 to 17 years (high school)'],500512328652046336
True,['14 to 17 years (high school)'],500512328652046336
True,['14 to 17 years (high school)'],793899598699954176
False,[''],613160127106052096
False,[''],604180481219788800
True,['14 to 17 years (high school)'],448288089924849666
True,['14 to 17 years (high school)'],448288089924849666
True,['14 to 17 years (high school)'],588092453330137088
False,[''],884235308165992448
False,[''],1407856923400081416
True,['14 to 17 years (high school)'],476572234366976000
True,['14 to 17 years (high school)'],476572234366976000
True,['14 to 17 years (high school)'],721055270210633729
True,['14 to 17 years (high school)'],810289202491432960
False,[''],433735387953905664
False,[''],433735387953905664
True,['14 to 17 years (high school)'],908964520281890816
True,['14 to 17 years (high school)'],1393227070524772358
True,['14 to 17 years (high school)'],435549935321489408
True,['14 to 17 years (high school)'],435549935321489408
False,[''],691459897259503616
True,['14 to 17 years (high school)'],741047137652203520
True,['14 to 17 years (high school)'],1271459526068273153
True,['14 to 17 years (high school)'],420220131193921536
True,['14 to 17 years (high school)'],420220131193921536
True,['14 to 17 years (high school)'],509140022868852736
True,['14 to 17 years (high school)'],509140022868852736
True,['14 to 17 years (high school)'],429745313797402624
True,['14 to 17 years (high school)'],429745313797402624
True,['14 to 17 years (high school)'],725482445806686208
False,[''],492164702039187456
False,[''],492164702039187456
False,[''],607160031998451712
True,['14 to 17 years (high school)'],738015809411354624
True,['14 to 17 years (high school)'],1226704233577222145
False,[''],677170561047502848
True,['14 to 17 years (high school)'],1405125675820982272
True,['14 to 17 years (high school)'],819413678344769536
True,['14 to 17 years (high school)'],443643269071634433
True,['14 to 17 years (high school)'],443643269071634433
True,['14 to 17 years (high school)'],1414393654102446081
True,['14 to 17 years (high school)'],817463730715893762
True,['14 to 17 years (high school)'],1214270513318641665
True,['14 to 17 years (high school)'],1370539359691276291
True,['14 to 17 years (high school)'],822992368513273856
False,[''],460905152157716480
False,[''],460905152157716480
True,['14 to 17 years (high school)'],641125118450626560
True,['14 to 17 years (high school)'],631320646299979780
False,[''],765256907732885505
True,['14 to 17 years (high school)'],779561294688989184
True,['14 to 17 years (high school)'],857749358984527873
False,[''],432710879113531393
False,[''],432710879113531393
False,[''],782656899531636737
True,['14 to 17 years (high school)'],678656066893258753
False,[''],816067530624073728
True,['14 to 17 years (high school)'],601662257232117760
True,['14 to 17 years (high school)'],924835941188956160
True,['14 to 17 years (high school)'],1306317675195510784
True,['14 to 17 years (high school)'],773233055859351552
False,[''],635183198272516096
True,['14 to 17 years (high school)'],921884251057946625
True,['14 to 17 years (high school)'],928876915330600960
True,['14 to 17 years (high school)'],471155468409507840
True,['14 to 17 years (high school)'],471155468409507840
False,[''],466675681926340608
False,[''],466675681926340608
False,[''],482915362292236288
False,[''],1400291515893792768
True,['14 to 17 years (high school)'],709228465501810688
True,['14 to 17 years (high school)'],804337431004803072
True,['14 to 17 years (high school)'],531581836838068224
True,['14 to 17 years (high school)'],531581836838068224
True,['14 to 17 years (high school)'],428373212746227712
True,['14 to 17 years (high school)'],428373212746227712
False,[''],1310410395165896704
True,['14 to 17 years (high school)'],1468314126594232321
True,['14 to 17 years (high school)'],825194928707887104
False,[''],1316102676397121545
True,['14 to 17 years (high school)'],741045187384840193
False,[''],732643351229403137
False,[''],688918018060083200
True,['14 to 17 years (high school)'],1256666367979372549
False,[''],1282086330072289281
True,['14 to 17 years (high school)'],653925384291901440
False,[''],1316921907846012928
True,['14 to 17 years (high school)'],589606944266067968
True,['14 to 17 years (high school)'],684568800956526592
False,[''],577845836647813120
True,['14 to 17 years (high school)'],627122599882027008
True,['14 to 17 years (high school)'],1358981330604879876
True,['14 to 17 years (high school)'],1215369945921597440
False,[''],846410746095382529
True,['14 to 17 years (high school)'],1335323474609442817
False,[''],503855482260713472
False,[''],503855482260713472
True,['14 to 17 years (high school)'],591740394506948609
True,['14 to 17 years (high school)'],697619970327351296
True,['14 to 17 years (high school)'],857712079347646464
True,['14 to 17 years (high school)'],1243610845432578048
True,['14 to 17 years (high school)'],628280067425214464
False,[''],906538167716548608
True,['14 to 17 years (high school)'],1363900504917430275
False,[''],1283122648331894784
False,[''],631306762147246080
True,['14 to 17 years (high school)'],688928191302336512
True,['14 to 17 years (high school)'],1426597363251040266
True,['14 to 17 years (high school)'],813263216746737664
False,[''],911040856836026369
False,[''],668843913206042624
True,['14 to 17 years (high school)'],577564713610956800
True,['14 to 17 years (high school)'],769424036719833088
False,[''],767491562943094784
True,['14 to 17 years (high school)'],715961538876674049
True,['14 to 17 years (high school)'],439441544060223488
True,['14 to 17 years (high school)'],439441544060223488
True,['14 to 17 years (high school)'],705433367567843332
False,[''],897303174155055104
True,['14 to 17 years (high school)'],472866392463921152
True,['14 to 17 years (high school)'],472866392463921152
True,['14 to 17 years (high school)'],498157335874113536
True,['14 to 17 years (high school)'],498157335874113536
True,['14 to 17 years (high school)'],498157335874113536
True,['14 to 17 years (high school)'],498157335874113536
True,['14 to 17 years (high school)'],726544983843573760
False,[''],631217948309336064
True,['14 to 17 years (high school)'],513897017526222849
True,['14 to 17 years (high school)'],1333646587092987904
True,['14 to 17 years (high school)'],543659234182057984
True,['14 to 17 years (high school)'],543659234182057984
True,['14 to 17 years (high school)'],867773533920907264
False,[''],862732406838747136
False,[''],605580504159518720
True,['14 to 17 years (high school)'],859103331997933568
True,['14 to 17 years (high school)'],634889019424305153
False,[''],659936889101680640
False,[''],1292476753613651968
True,['14 to 17 years (high school)'],744911760776302592
True,['14 to 17 years (high school)'],818546198273363969
False,[''],1306762468618899463
True,['14 to 17 years (high school)'],926172389284577280
False,[''],664963459302342657
False,[''],879430133840568321
False,[''],593016027044253696
False,[''],418604414207664129
False,[''],418604414207664129
False,[''],442375833965965312
False,[''],442375833965965312
True,"['No specific age (children general)', '14 to 17 years (high school)']",945145449970831360
False,[''],941180782088896512
True,['14 to 17 years (high school)'],600466141203537920
False,[''],1287572323000881152
True,['14 to 17 years (high school)'],878667423401902080
False,[''],1473337236917731328
True,['14 to 17 years (high school)'],665776696822509568
False,[''],478264636543074304
False,[''],478264636543074304
True,['14 to 17 years (high school)'],647086737458507777
True,['14 to 17 years (high school)'],460295012861747200
True,['14 to 17 years (high school)'],460295012861747200
True,['14 to 17 years (high school)'],1436559263741136902
True,['14 to 17 years (high school)'],721484831121608704
True,['14 to 17 years (high school)'],739295748391477248
False,[''],844369929893789696
False,[''],534189041458364416
False,[''],534189041458364416
False,[''],503916344862343168
False,[''],503916344862343168
True,['14 to 17 years (high school)'],855436445292658688
False,[''],555090746135416832
False,[''],921502013384470528
False,[''],717899631678464001
False,[''],823244409932251136
True,['14 to 17 years (high school)'],1472410651012251658
False,[''],769599525011030016
True,['14 to 17 years (high school)'],1408129740494368772
True,['14 to 17 years (high school)'],793643019081805826
False,[''],1370464519042998272
False,[''],711765870435897345
False,[''],784520881095774209
True,['14 to 17 years (high school)'],517537087998795777
True,['14 to 17 years (high school)'],517537087998795777
True,['14 to 17 years (high school)'],517537087998795777
True,['14 to 17 years (high school)'],517537087998795777
True,['14 to 17 years (high school)'],592123870653468672
True,['14 to 17 years (high school)'],783894393220587520
False,[''],884551379968077824
False,[''],722481070361419776
True,['14 to 17 years (high school)'],866096866152259584
True,['14 to 17 years (high school)'],743601841485807616
False,[''],552466747761381378
True,['14 to 17 years (high school)'],602207169077850112
True,['14 to 17 years (high school)'],1425073968323743747
True,['14 to 17 years (high school)'],687933321486049280
True,['14 to 17 years (high school)'],907428460351684608
False,[''],546909395771072512
False,[''],546909395771072512
True,['14 to 17 years (high school)'],601187650758905857
True,['14 to 17 years (high school)'],738824857505267712
True,['14 to 17 years (high school)'],739514311358320640
True,['14 to 17 years (high school)'],454814658705117185
True,['14 to 17 years (high school)'],454814658705117185
False,[''],850414800677068802
True,['14 to 17 years (high school)'],755581415568179201
False,[''],732381740099117056
True,['14 to 17 years (high school)'],527986932429897728
True,['14 to 17 years (high school)'],527986932429897728
False,[''],687375990541135872
False,[''],1293451143947984896
True,['14 to 17 years (high school)'],1298120781776347136
False,[''],836801352458194946
False,[''],781682171589201924
True,['14 to 17 years (high school)'],531215952269287424
True,['14 to 17 years (high school)'],531215952269287424
True,['14 to 17 years (high school)'],1430866187315974146
False,[''],504799201658933248
False,[''],504799201658933248
False,[''],715697849598607361
True,['14 to 17 years (high school)'],464613135102803968
True,['14 to 17 years (high school)'],464613135102803968
True,['14 to 17 years (high school)'],601225757088555008
False,[''],890979016588484608
False,[''],912725946150604802
False,[''],438817952545009664
False,[''],438817952545009664
False,[''],728608705575567360
False,[''],611286517466574848
True,['14 to 17 years (high school)'],926477230246715392
True,['14 to 17 years (high school)'],599306551745056768
True,['14 to 17 years (high school)'],788462478162210816
True,['14 to 17 years (high school)'],798433679420878848
False,[''],693952785620955136
True,['14 to 17 years (high school)'],1317204517658726402
True,['14 to 17 years (high school)'],515342461976444928
True,['14 to 17 years (high school)'],515342461976444928
False,[''],632047908762746880
True,['11 to 13 years (middle school)'],465972992791441408
True,['11 to 13 years (middle school)'],465972992791441408
True,['14 to 17 years (high school)'],759042685084717056
False,[''],738047673031372802
True,['14 to 17 years (high school)'],923950217526960129
True,['14 to 17 years (high school)'],1213443291850694657
True,['14 to 17 years (high school)'],1245103901919055873
False,[''],542814778909937664
False,[''],542814778909937664
True,['14 to 17 years (high school)'],640337690139865088
False,[''],687877582868582400
True,['14 to 17 years (high school)'],701979480051548160
False,[''],1303183021604970496
True,['14 to 17 years (high school)'],1331256397598773249
False,[''],1224841509079527424
True,['14 to 17 years (high school)'],917376227710853121
True,['14 to 17 years (high school)'],449344545096871936
True,['14 to 17 years (high school)'],449344545096871936
False,[''],546534309872816128
False,[''],546534309872816128
True,['14 to 17 years (high school)'],439792396679663618
True,['14 to 17 years (high school)'],439792396679663618
True,['14 to 17 years (high school)'],551081049653256192
False,[''],648031836443054080
True,['14 to 17 years (high school)'],805588963197145088
True,['14 to 17 years (high school)'],808694178230239234
True,['14 to 17 years (high school)'],468350979621289984
True,['14 to 17 years (high school)'],468350979621289984
True,['14 to 17 years (high school)'],760295753910784002
False,[''],1298080581755056128
True,['14 to 17 years (high school)'],567091924125765633
False,[''],901170386628472832
True,['14 to 17 years (high school)'],760169653331255296
False,[''],644125597162209280
True,['14 to 17 years (high school)'],1235641926008729600
False,[''],497442619677356033
False,[''],497442619677356033
False,[''],788521891673706497
True,['14 to 17 years (high school)'],631885036606722048
True,['11 to 13 years (middle school)'],897510338639396864
True,['11 to 13 years (middle school)'],897510338639396864
True,['11 to 13 years (middle school)'],897510338639396864
True,['11 to 13 years (middle school)'],897510338639396864
True,['14 to 17 years (high school)'],568956886327767040
True,['14 to 17 years (high school)'],705419451957534721
True,['14 to 17 years (high school)'],429699803686395904
True,['14 to 17 years (high school)'],429699803686395904
False,[''],630053056428834816
False,[''],911597296667779073
False,[''],1318214697158643713
True,['14 to 17 years (high school)'],1288856875677757442
True,['14 to 17 years (high school)'],486733878669754370
True,['14 to 17 years (high school)'],486733878669754370
True,['14 to 17 years (high school)'],775677664183087104
False,[''],473687811087151104
False,[''],473687811087151104
True,['14 to 17 years (high school)'],569226640099684352
True,['14 to 17 years (high school)'],1468422916899364870
True,['14 to 17 years (high school)'],484370158530486272
True,['14 to 17 years (high school)'],484370158530486272
True,['14 to 17 years (high school)'],816305305193586688
False,[''],812972571985661952
False,[''],697671416968146945
False,[''],830567106626387968
True,['14 to 17 years (high school)'],1248811901728854018
True,['14 to 17 years (high school)'],1264014981919641602
True,"['11 to 13 years (middle school)', '14 to 17 years (high school)']",1274225832844656648
True,['14 to 17 years (high school)'],530089962759147520
True,['14 to 17 years (high school)'],530089962759147520
True,"['14 to 17 years (high school)', 'No specific age (children general)']",542738894341804032
True,"['14 to 17 years (high school)', 'No specific age (children general)']",542738894341804032
True,['No specific age (children general)'],454461246616514561
True,['No specific age (children general)'],454461246616514561
True,['11 to 13 years (middle school)'],1263651211913261057
True,['14 to 17 years (high school)'],1444768018916052999
False,[''],1303032372875595776
False,[''],770069672783912960
False,[''],741376872454361088
True,['14 to 17 years (high school)'],705087201361711105
True,['14 to 17 years (high school)'],689822230201700352
True,['14 to 17 years (high school)'],737632648265236480
False,[''],468568751948845056
False,[''],468568751948845056
True,['14 to 17 years (high school)'],940727940580560897
True,['14 to 17 years (high school)'],844710806663188480
True,"['14 to 17 years (high school)', 'No specific age (children general)']",738510998894727168
False,[''],1364706511910539275
False,[''],654351379759165440
False,[''],559530996932939777
False,[''],438753129690333185
False,[''],438753129690333185
False,[''],438753129690333185
False,[''],1389525923062591491
True,['14 to 17 years (high school)'],695829202327572480
True,['14 to 17 years (high school)'],804918362354528256
True,['14 to 17 years (high school)'],1417671025286950920
True,['14 to 17 years (high school)'],430144154539003904
True,['14 to 17 years (high school)'],430144154539003904
True,['14 to 17 years (high school)'],430144154539003904
True,['14 to 17 years (high school)'],430144154539003904
True,['14 to 17 years (high school)'],430144154539003904
True,['14 to 17 years (high school)'],430144154539003904
True,['14 to 17 years (high school)'],430144154539003904
True,['14 to 17 years (high school)'],430144154539003904
True,['14 to 17 years (high school)'],858504318131064832
False,[''],641693440644808704
True,['14 to 17 years (high school)'],1382454565472243715
True,['14 to 17 years (high school)'],606016933457207296
False,[''],1361524835369816065
False,[''],645432192491909121
False,[''],1222622325532696582
False,[''],663080874758373376
True,['14 to 17 years (high school)'],773303335734632448
True,"['14 to 17 years (high school)', '11 to 13 years (middle school)']",606312724096806912
False,[''],750920229572583425
True,['14 to 17 years (high school)'],543617440748302336
True,['14 to 17 years (high school)'],543617440748302336
True,['14 to 17 years (high school)'],1349942996909793282
True,['14 to 17 years (high school)'],571457474387009536
True,['14 to 17 years (high school)'],747309572222681089
True,['14 to 17 years (high school)'],659846182034739200
True,['14 to 17 years (high school)'],868344722187747329
False,[''],764555290633129984
False,[''],539695086305820672
False,[''],539695086305820672
True,['14 to 17 years (high school)'],1214942062719582209
False,[''],456584044185014272
False,[''],456584044185014272
True,['14 to 17 years (high school)'],1324884230653038592
True,['14 to 17 years (high school)'],592153008126984192
False,[''],659570036328108032
False,[''],1415255048767119366
False,[''],1268789944996319232
False,[''],530410081033023489
False,[''],530410081033023489
False,[''],722849804548583424
True,['14 to 17 years (high school)'],659067576392151040
False,[''],864197917350830081
True,['14 to 17 years (high school)'],1309550128181784576
True,['14 to 17 years (high school)'],806541461953060864
True,['14 to 17 years (high school)'],1343676543202156550
False,[''],652623305749336065
True,['14 to 17 years (high school)'],1424095838687608834
False,[''],556459769469218817
True,['14 to 17 years (high school)'],776873688322875392
False,[''],638496990440124417
False,[''],809600072669417472
True,['14 to 17 years (high school)'],547462958217838592
True,['14 to 17 years (high school)'],547462958217838592
False,[''],735902390948356096
False,[''],1288545343102226432
True,['14 to 17 years (high school)'],444121136582758400
True,['14 to 17 years (high school)'],444121136582758400
True,['14 to 17 years (high school)'],629745293500661760
False,[''],1403798297446334470
False,[''],637055124452548608
True,['14 to 17 years (high school)'],1272561663179460608
True,['14 to 17 years (high school)'],577668183118643200
True,['14 to 17 years (high school)'],1395429330361147394
False,[''],1373683710441177094
False,[''],444633382874398720
False,[''],444633382874398720
True,['14 to 17 years (high school)'],1264709456425861123
False,[''],443269033744297984
False,[''],443269033744297984
False,[''],1275616696544493569
True,['14 to 17 years (high school)'],881702727558057984
True,['14 to 17 years (high school)'],471889430974701569
True,['14 to 17 years (high school)'],471889430974701569
True,['14 to 17 years (high school)'],471889430974701569
True,['14 to 17 years (high school)'],471889430974701569
True,['14 to 17 years (high school)'],611035099480629249
False,[''],580513340444811266
True,['14 to 17 years (high school)'],439266177613697024
True,['14 to 17 years (high school)'],439266177613697024
False,[''],815112867968090113
False,[''],574093468701626368
False,[''],505840723988873216
False,[''],505840723988873216
True,['14 to 17 years (high school)'],728096655879233537
True,['14 to 17 years (high school)'],868255187537940480
False,[''],1281655252379287553
True,['14 to 17 years (high school)'],1299895550607675392
False,[''],734856040093650945
False,[''],720679395933835264
False,[''],620304706343055360
True,['11 to 13 years (middle school)'],724642357300305920
False,[''],776974359437115392
False,[''],678274661298274304
True,['14 to 17 years (high school)'],1292070151488180226
False,[''],485246562981797888
False,[''],485246562981797888
True,['14 to 17 years (high school)'],485246562981797888
True,['14 to 17 years (high school)'],485246562981797888
True,['14 to 17 years (high school)'],600336790101168128
False,[''],705865596257198081
True,['14 to 17 years (high school)'],609726426288402433
True,['14 to 17 years (high school)'],1402071457098784770
False,[''],662099697566269440
False,[''],704958662612115456
True,['14 to 17 years (high school)'],732710874687934464
True,['14 to 17 years (high school)'],719584018275151874
True,['14 to 17 years (high school)'],765342188226093057
True,['14 to 17 years (high school)'],791024847866437632
True,['14 to 17 years (high school)'],527180403204177922
True,['14 to 17 years (high school)'],527180403204177922
True,['14 to 17 years (high school)'],657037891558748162
False,[''],725363595458957312
False,[''],1254535016060604416
True,['14 to 17 years (high school)'],676638897477144576
True,['14 to 17 years (high school)'],659052361181196288
False,[''],734941532491390976
True,['14 to 17 years (high school)'],735700374711984128
False,[''],752968421646606336
False,[''],1330730771884040192
False,[''],499275160411992064
False,[''],499275160411992064
True,['14 to 17 years (high school)'],690555001584881664
False,[''],760182507379625985
True,['14 to 17 years (high school)'],885286236914581505
True,['14 to 17 years (high school)'],473667629170053120
True,['14 to 17 years (high school)'],473667629170053120
True,['14 to 17 years (high school)'],419158230590586880
True,['14 to 17 years (high school)'],419158230590586880
True,['14 to 17 years (high school)'],419158230590586880
True,['14 to 17 years (high school)'],419158230590586880
False,[''],1219781260480057349
False,[''],738490197202079744
False,[''],741031435138531328
True,['14 to 17 years (high school)'],456880180930576384
True,['14 to 17 years (high school)'],456880180930576384
True,['14 to 17 years (high school)'],524127263218868225
True,['14 to 17 years (high school)'],524127263218868225
False,[''],583023823093633024
True,['14 to 17 years (high school)'],455070086772969472
True,['14 to 17 years (high school)'],455070086772969472
True,['14 to 17 years (high school)'],881371957282971648
True,['14 to 17 years (high school)'],471454593394946049
True,['14 to 17 years (high school)'],471454593394946049
False,[''],547996311912726529
False,[''],547996311912726529
False,[''],639871287037403136
False,[''],856679281858154496
True,['14 to 17 years (high school)'],767905617943998464
False,[''],477657960228085760
False,[''],477657960228085760
True,['14 to 17 years (high school)'],536972808014659584
True,['14 to 17 years (high school)'],536972808014659584
True,"['No specific age (children general)', '14 to 17 years (high school)']",423577783785492482
True,"['No specific age (children general)', '14 to 17 years (high school)']",423577783785492482
False,[''],469634554416742400
False,[''],469634554416742400
True,['14 to 17 years (high school)'],502797111449358336
True,['14 to 17 years (high school)'],502797111449358336
False,[''],453639275595051010
False,[''],453639275595051010
True,['14 to 17 years (high school)'],720996259046096897
False,[''],444298622323027968
False,[''],444298622323027968
True,['14 to 17 years (high school)'],603613275226406912
False,[''],798566029236588549
False,[''],630743528562278401
True,['14 to 17 years (high school)'],1291787638802911233
True,['14 to 17 years (high school)'],461912579817099264
True,['14 to 17 years (high school)'],461912579817099264
True,['14 to 17 years (high school)'],879365131028893698
True,['14 to 17 years (high school)'],1286060858590679040
False,[''],424831673734156288
False,[''],424831673734156288
False,[''],892040003148296193
False,[''],895611875811090432
True,['14 to 17 years (high school)'],818657301892628480
True,['11 to 13 years (middle school)'],576224277424267264
True,['14 to 17 years (high school)'],477894401805783040
True,['14 to 17 years (high school)'],477894401805783040
True,['14 to 17 years (high school)'],535274777045639170
True,['14 to 17 years (high school)'],535274777045639170
True,['14 to 17 years (high school)'],636980766342270976
False,[''],1388128681290342408
False,[''],827639358668824582
True,"['14 to 17 years (high school)', 'No specific age (children general)']",1315987966284759048
True,['14 to 17 years (high school)'],1230361023766507521
True,['14 to 17 years (high school)'],657206483390767104
False,[''],895993085003354112
True,"['14 to 17 years (high school)', '11 to 13 years (middle school)']",539057558833868800
True,"['14 to 17 years (high school)', '11 to 13 years (middle school)']",539057558833868800
True,"['14 to 17 years (high school)', '11 to 13 years (middle school)']",539057558833868800
False,[''],1436888799468949508
False,[''],528041565928042496
False,[''],528041565928042496
False,[''],725495443359191040
True,"['14 to 17 years (high school)', '11 to 13 years (middle school)']",483523055591768064
True,"['14 to 17 years (high school)', '11 to 13 years (middle school)']",483523055591768064
True,"['14 to 17 years (high school)', '11 to 13 years (middle school)']",483523055591768064
False,[''],636330847252037632
True,['14 to 17 years (high school)'],420100190343680000
True,['14 to 17 years (high school)'],420100190343680000
False,[''],899999980202725376
False,[''],645351638694137856
True,['14 to 17 years (high school)'],591632007450337282
False,[''],944263496258244609
False,[''],736392055585267714
True,['14 to 17 years (high school)'],653006484243005440
False,[''],712863407398068232
False,[''],1466894773982318597
True,['14 to 17 years (high school)'],1370808442068303875
False,[''],1321322262625210373
True,['14 to 17 years (high school)'],646912565889495040
False,[''],732039495906922496
True,['14 to 17 years (high school)'],577634985538134016
True,['14 to 17 years (high school)'],1382860136356708358
False,[''],496848030055014400
False,[''],496848030055014400
True,['14 to 17 years (high school)'],1255357436975878145
True,['14 to 17 years (high school)'],906646554123096065
True,['14 to 17 years (high school)'],631243302281576448
True,['14 to 17 years (high school)'],788821417680855040
False,[''],746127557255266304
False,[''],429680219143020544
False,[''],429680219143020544
True,['14 to 17 years (high school)'],751217540420939776
True,['14 to 17 years (high school)'],635095240060354560
True,"['14 to 17 years (high school)', 'No specific age (children general)']",1223283949277011969
False,[''],1215720201192386560
True,['14 to 17 years (high school)'],456519136349151233
True,['14 to 17 years (high school)'],456519136349151233
False,[''],451440967334125571
False,[''],451440967334125571
True,['14 to 17 years (high school)'],718671338592997376
True,['14 to 17 years (high school)'],634184947318652928
False,[''],722616695278465025
False,[''],560903512683737088
True,['14 to 17 years (high school)'],763082620066488321
True,['14 to 17 years (high school)'],1462210593201532928
True,['14 to 17 years (high school)'],714257491840794624
True,['14 to 17 years (high school)'],667179269764726786
False,[''],903413226053836800
False,[''],492401482797314048
False,[''],492401482797314048
True,['14 to 17 years (high school)'],428369242799349760
True,['14 to 17 years (high school)'],428369242799349760
False,[''],830798836570349569
True,['14 to 17 years (high school)'],788461961323294720
False,[''],529450808530980864
False,[''],529450808530980864
False,[''],1393248458203484160
False,[''],736234683847954433
False,[''],1277770061130813440
True,['14 to 17 years (high school)'],738778296683401216
False,[''],742172829471408128
True,['14 to 17 years (high school)'],439547037110247425
True,['14 to 17 years (high school)'],439547037110247425
True,['14 to 17 years (high school)'],859952415482793985
True,['14 to 17 years (high school)'],606300255316000768
True,['14 to 17 years (high school)'],712754621148737536
True,['14 to 17 years (high school)'],886394272634875905
True,['14 to 17 years (high school)'],865614990924931072
True,['14 to 17 years (high school)'],784224066525802496
False,[''],436937847979786240
False,[''],436937847979786240
True,['14 to 17 years (high school)'],743833700316626944
True,['14 to 17 years (high school)'],665169249627828225
True,['14 to 17 years (high school)'],470582787888537602
True,['14 to 17 years (high school)'],470582787888537602
False,[''],443875837080010752
False,[''],443875837080010752
True,['14 to 17 years (high school)'],706250301125296130
True,['14 to 17 years (high school)'],815039913829744640
True,['14 to 17 years (high school)'],786643439559540736
True,['14 to 17 years (high school)'],1282881073714737152
True,['14 to 17 years (high school)'],794421982003462144
True,['14 to 17 years (high school)'],735628725283360770
True,['14 to 17 years (high school)'],1339378124681703426
True,['11 to 13 years (middle school)'],601516935495458818
True,['14 to 17 years (high school)'],684288977352945664
False,[''],1328704095520239616
True,"['11 to 13 years (middle school)', '14 to 17 years (high school)']",1265744354695680001
False,[''],1227764512759009280
True,['14 to 17 years (high school)'],499680551289110528
True,['14 to 17 years (high school)'],499680551289110528
True,['14 to 17 years (high school)'],943877892450279424
True,['14 to 17 years (high school)'],792542618529964032
True,['14 to 17 years (high school)'],1360303484810108930
False,[''],1454202250516066311
False,[''],1383530005494259715
True,['14 to 17 years (high school)'],718653410946330624
True,['14 to 17 years (high school)'],911633220772548609
True,['14 to 17 years (high school)'],607230247650484225
False,[''],650349503120343041
False,[''],454030519274311680
False,[''],454030519274311680
False,[''],881505576169086977
True,['14 to 17 years (high school)'],742824736858640386
True,['14 to 17 years (high school)'],1331922907795255298
True,['14 to 17 years (high school)'],635523622447280128
True,['14 to 17 years (high school)'],1435982510417235971
True,['11 to 13 years (middle school)'],855033775096553472
True,['14 to 17 years (high school)'],784595290967969792
True,['14 to 17 years (high school)'],645334786383417344
True,['14 to 17 years (high school)'],467293283862183936
True,['14 to 17 years (high school)'],467293283862183936
True,['14 to 17 years (high school)'],695741927774298112
False,[''],449595228547481600
False,[''],449595228547481600
True,['14 to 17 years (high school)'],589927427381469184
True,['14 to 17 years (high school)'],886808643869519873
True,['14 to 17 years (high school)'],674644811895480324
False,[''],568268390898503680
True,['14 to 17 years (high school)'],1377970149580541956
False,[''],709144524732280832
True,['14 to 17 years (high school)'],472822943173857281
True,['14 to 17 years (high school)'],472822943173857281
True,"['11 to 13 years (middle school)', '14 to 17 years (high school)']",1303467352781205506
True,['14 to 17 years (high school)'],909909033334665216
True,['14 to 17 years (high school)'],623321948790001664
True,['14 to 17 years (high school)'],579114095783219200
True,['14 to 17 years (high school)'],873682651273732096
True,['14 to 17 years (high school)'],1334700068885078018
True,['14 to 17 years (high school)'],751602570502631424
True,['14 to 17 years (high school)'],519507842286772224
True,['14 to 17 years (high school)'],519507842286772224
True,['14 to 17 years (high school)'],830608011773243393
True,['14 to 17 years (high school)'],514428615966982144
True,['14 to 17 years (high school)'],514428615966982144
True,['14 to 17 years (high school)'],508783770061635584
True,['14 to 17 years (high school)'],508783770061635584
False,[''],636392458083897344
True,['14 to 17 years (high school)'],751966562102292480
True,['14 to 17 years (high school)'],1432215471462436864
False,[''],1430684241013010434
True,['14 to 17 years (high school)'],636094761145790464
True,['14 to 17 years (high school)'],508441779276759040
True,['14 to 17 years (high school)'],508441779276759040
True,['14 to 17 years (high school)'],1301676043175178246
False,[''],707714214866120705
False,[''],505928994450321408
False,[''],505928994450321408
True,['14 to 17 years (high school)'],609232437902602240
True,['14 to 17 years (high school)'],947193989861642241
False,[''],546837783093198848
False,[''],546837783093198848
False,[''],769416502978027520
True,['14 to 17 years (high school)'],767932119519731712
True,['14 to 17 years (high school)'],702628066825097216
True,['14 to 17 years (high school)'],909455030188675072
True,['14 to 17 years (high school)'],1372246439464636416
False,[''],436919908840923136
False,[''],436919908840923136
False,[''],820048181509652480
True,['14 to 17 years (high school)'],628001718161182721
False,[''],622478931107672064
True,['14 to 17 years (high school)'],595241788073496576
False,[''],868487185535782913
False,[''],546515450717159424
False,[''],546515450717159424
True,['14 to 17 years (high school)'],588150382876037120
False,[''],1324262444978573313
True,['14 to 17 years (high school)'],493961703185338368
True,['14 to 17 years (high school)'],493961703185338368
False,[''],522029346303664128
False,[''],522029346303664128
True,"['11 to 13 years (middle school)', '14 to 17 years (high school)']",463285944762658816
True,['14 to 17 years (high school)'],441963202109116416
True,['14 to 17 years (high school)'],441963202109116416
False,[''],1378633014381436930
True,['14 to 17 years (high school)'],592074209917935616
True,['11 to 13 years (middle school)'],1424928863990296578
True,['14 to 17 years (high school)'],877261618824065024
True,['14 to 17 years (high school)'],613914370611908608
True,['14 to 17 years (high school)'],434500639918288896
True,['14 to 17 years (high school)'],434500639918288896
False,[''],788773348469829635
False,[''],627656797801725952
False,[''],634769284758114305
True,['14 to 17 years (high school)'],420396115091927040
True,['14 to 17 years (high school)'],420396115091927040
True,['14 to 17 years (high school)'],821879588607459328
True,['14 to 17 years (high school)'],748111835811848192
False,[''],470982298977198080
False,[''],470982298977198080
True,['14 to 17 years (high school)'],450875371303366656
True,['14 to 17 years (high school)'],450875371303366656
True,['14 to 17 years (high school)'],863967415981527041
True,['14 to 17 years (high school)'],441323503791247360
True,['14 to 17 years (high school)'],441323503791247360
True,['14 to 17 years (high school)'],441323503791247360
False,[''],923229104974979073
